index,period,attendances
4266,2018-03-01,807
4267,2018-03-01,6014
4268,2018-03-01,5592
4269,2018-03-01,745
4270,2018-03-01,7473
4271,2018-03-01,1280
4272,2018-03-01,3023
4273,2018-03-01,8425
4274,2018-03-01,5776
4275,2018-03-01,8546
4276,2018-03-01,5539
4277,2018-03-01,10985
4278,2018-03-01,8862
4279,2018-03-01,12445
4280,2018-03-01,1066
4281,2018-03-01,9936
4282,2018-03-01,12177
4283,2018-03-01,1809
4284,2018-03-01,5912
4285,2018-03-01,17906
4286,2018-03-01,1760
4287,2018-03-01,14321
4288,2018-03-01,443
4289,2018-03-01,6479
4290,2018-03-01,6607
4291,2018-03-01,3271
4292,2018-03-01,3358
4293,2018-03-01,8410
4294,2018-03-01,3327
4295,2018-03-01,5642
4296,2018-03-01,526
4297,2018-03-01,10145
4298,2018-03-01,5183
4299,2018-03-01,4740
4300,2018-03-01,354
4301,2018-03-01,7129
4302,2018-03-01,7598
4303,2018-03-01,5509
4304,2018-03-01,5477
4305,2018-03-01,290
4306,2018-03-01,7652
4307,2018-03-01,6244
4308,2018-03-01,11848
4309,2018-03-01,8927
4310,2018-03-01,1178
4311,2018-03-01,10053
4312,2018-03-01,1067
4313,2018-03-01,2160
4314,2018-03-01,12772
4315,2018-03-01,12114
4316,2018-03-01,8319
4317,2018-03-01,2190
4318,2018-03-01,3039
4319,2018-03-01,6172
4320,2018-03-01,596
4321,2018-03-01,10716
4322,2018-03-01,6370
4323,2018-03-01,11106
4324,2018-03-01,2665
4325,2018-03-01,4024
4326,2018-03-01,112
4327,2018-03-01,8824
4328,2018-03-01,9211
4329,2018-03-01,304
4330,2018-03-01,7609
4331,2018-03-01,2418
4332,2018-03-01,4240
4333,2018-03-01,717
4334,2018-03-01,193
4335,2018-03-01,11408
4336,2018-03-01,799
4337,2018-03-01,547
4338,2018-03-01,6120
4339,2018-03-01,6813
4340,2018-03-01,2427
4341,2018-03-01,16643
4342,2018-03-01,3495
4343,2018-03-01,2879
4344,2018-03-01,1157
4345,2018-03-01,3623
4346,2018-03-01,21520
4347,2018-03-01,3606
4348,2018-03-01,10107
4349,2018-03-01,5653
4350,2018-03-01,1962
4351,2018-03-01,20344
4352,2018-03-01,1816
4353,2018-03-01,403
4354,2018-03-01,7661
4355,2018-03-01,1511
4356,2018-03-01,3831
4357,2018-03-01,10501
4358,2018-03-01,1925
4359,2018-03-01,4761
4360,2018-03-01,11723
4361,2018-03-01,1051
4362,2018-03-01,8316
4363,2018-03-01,7892
4364,2018-03-01,851
4365,2018-03-01,336
4366,2018-03-01,22409
4367,2018-03-01,9970
4368,2018-03-01,3495
4369,2018-03-01,1035
4370,2018-03-01,7890
4371,2018-03-01,1906
4372,2018-03-01,10386
4373,2018-03-01,8567
4374,2018-03-01,577
4375,2018-03-01,3945
4376,2018-03-01,4791
4377,2018-03-01,42
4378,2018-03-01,9314
4379,2018-03-01,1097
4380,2018-03-01,7596
4381,2018-03-01,1783
4382,2018-03-01,10501
4383,2018-03-01,1761
4384,2018-03-01,5255
4385,2018-03-01,506
4386,2018-03-01,6778
4387,2018-03-01,3473
4388,2018-03-01,9864
4389,2018-03-01,2630
4390,2018-03-01,7342
4391,2018-03-01,920
4392,2018-03-01,7303
4393,2018-03-01,4703
4394,2018-03-01,9785
4395,2018-03-01,1829
4396,2018-03-01,5760
4397,2018-03-01,8220
4398,2018-03-01,3529
4399,2018-03-01,7594
4400,2018-03-01,111
4401,2018-03-01,1818
4402,2018-03-01,6526
4403,2018-03-01,3192
4404,2018-03-01,4322
4405,2018-03-01,7513
4406,2018-03-01,3303
4407,2018-03-01,169
4408,2018-03-01,427
4409,2018-03-01,6882
4410,2018-03-01,683
4411,2018-03-01,9291
4412,2018-03-01,6554
4413,2018-03-01,8443
4414,2018-03-01,261
4415,2018-03-01,3962
4416,2018-03-01,3822
4417,2018-03-01,1893
4418,2018-03-01,3466
4419,2018-03-01,13069
4420,2018-03-01,1065
4421,2018-03-01,1798
4422,2018-03-01,4749
4423,2018-03-01,6796
4424,2018-03-01,1240
4425,2018-03-01,4705
4426,2018-03-01,807
4427,2018-03-01,9220
4428,2018-03-01,1784
4429,2018-03-01,3916
4430,2018-03-01,4006
4431,2018-03-01,4417
4432,2018-03-01,14381
4433,2018-03-01,3874
4434,2018-03-01,10279
4435,2018-03-01,292
4436,2018-03-01,1553
4437,2018-03-01,898
4438,2018-03-01,1148
4439,2018-03-01,20180
4440,2018-03-01,5652
4441,2018-03-01,12149
4442,2018-03-01,6333
4443,2018-03-01,7833
4444,2018-03-01,9498
4445,2018-03-01,897
4446,2018-03-01,581
4447,2018-03-01,2228
4448,2018-03-01,3859
4449,2018-03-01,119
4450,2018-03-01,6000
4451,2018-03-01,12790
4452,2018-03-01,2101
4453,2018-03-01,7885
4454,2018-03-01,2748
4455,2018-03-01,7213
4456,2018-03-01,3362
4457,2018-03-01,3752
4458,2018-03-01,114
4459,2018-03-01,2689
4460,2018-03-01,11323
4461,2018-03-01,1670
4462,2018-03-01,333
4463,2018-03-01,621
4464,2018-03-01,8302
4465,2018-03-01,227
4466,2018-03-01,3901
4467,2018-03-01,5637
4468,2018-03-01,1672
4469,2018-03-01,9743
4470,2018-03-01,750
4471,2018-03-01,1952
4472,2018-03-01,864
4473,2018-03-01,9119
4474,2018-03-01,1437
4475,2018-03-01,1151
4476,2018-03-01,5841
4477,2018-03-01,10197
4478,2018-03-01,8382
4479,2018-03-01,821
4480,2018-03-01,6030
4481,2018-03-01,275
4482,2018-03-01,6039
4483,2018-03-01,952
4484,2018-03-01,3675
4485,2018-03-01,274
4486,2018-03-01,1678
4487,2018-03-01,6714
4488,2018-03-01,1278
4489,2018-03-01,4422
4490,2018-03-01,589
4491,2018-03-01,5154
4492,2018-03-01,8327
4493,2018-03-01,859
4494,2018-03-01,9341
4495,2018-03-01,5929
4496,2018-03-01,172
4497,2018-03-01,6872
4498,2018-03-01,1330
4499,2018-03-01,162
4500,2018-03-01,6009
4501,2018-03-01,2576
4502,2018-03-01,8603
4503,2018-03-01,1445
4504,2018-03-01,1990
4505,2018-03-01,9501
4506,2018-03-01,1845
4507,2018-03-01,436
4508,2018-03-01,11811
4509,2018-03-01,3837
4510,2018-03-01,2406
4511,2018-03-01,3793
4512,2018-03-01,1398
4513,2018-03-01,4537
4514,2018-02-01,18668
4515,2018-02-01,671
4516,2018-02-01,2699
4517,2018-02-01,25341
4518,2018-02-01,763
4519,2018-02-01,13286
4520,2018-02-01,3999
4521,2018-02-01,1675
4522,2018-02-01,3607
4523,2018-02-01,16855
4524,2018-02-01,16205
4525,2018-02-01,8047
4526,2018-02-01,6309
4527,2018-02-01,9691
4528,2018-02-01,1199
4529,2018-02-01,11224
4530,2018-02-01,470
4531,2018-02-01,843
4532,2018-02-01,11904
4533,2018-02-01,730
4534,2018-02-01,2768
4535,2018-02-01,3681
4536,2018-02-01,9545
4537,2018-02-01,4375
4538,2018-02-01,9033
4539,2018-02-01,3567
4540,2018-02-01,9049
4541,2018-02-01,14353
4542,2018-02-01,6290
4543,2018-02-01,8124
4544,2018-02-01,949
4545,2018-02-01,11969
4546,2018-02-01,11040
4547,2018-02-01,11140
4548,2018-02-01,15887
4549,2018-02-01,6761
4550,2018-02-01,4487
4551,2018-02-01,14041
4552,2018-02-01,846
4553,2018-02-01,17829
4554,2018-02-01,2930
4555,2018-02-01,1759
4556,2018-02-01,11760
4557,2018-02-01,1252
4558,2018-02-01,2321
4559,2018-02-01,5088
4560,2018-02-01,7436
4561,2018-02-01,2970
4562,2018-02-01,3372
4563,2018-02-01,3148
4564,2018-02-01,10692
4565,2018-02-01,8811
4566,2018-02-01,2126
4567,2018-02-01,8085
4568,2018-02-01,5514
4569,2018-02-01,2948
4570,2018-02-01,11200
4571,2018-02-01,5795
4572,2018-02-01,171
4573,2018-02-01,3280
4574,2018-02-01,4779
4575,2018-02-01,5100
4576,2018-02-01,3812
4577,2018-02-01,8877
4578,2018-02-01,3045
4579,2018-02-01,6358
4580,2018-02-01,2050
4581,2018-02-01,7111
4582,2018-02-01,4186
4583,2018-02-01,5322
4584,2018-02-01,10124
4585,2018-02-01,4444
4586,2018-02-01,4852
4587,2018-02-01,1797
4588,2018-02-01,8321
4589,2018-02-01,3721
4590,2018-02-01,2402
4591,2018-02-01,504
4592,2018-02-01,6232
4593,2018-02-01,1645
4594,2018-02-01,18186
4595,2018-02-01,2863
4596,2018-02-01,769
4597,2018-02-01,6315
4598,2018-02-01,828
4599,2018-02-01,4887
4600,2018-02-01,623
4601,2018-02-01,6635
4602,2018-02-01,180
4603,2018-02-01,9969
4604,2018-02-01,3766
4605,2018-02-01,8046
4606,2018-02-01,3355
4607,2018-02-01,254
4608,2018-02-01,519
4609,2018-02-01,545
4610,2018-02-01,7196
4611,2018-02-01,316
4612,2018-02-01,6517
4613,2018-02-01,4246
4614,2018-02-01,7593
4615,2018-02-01,2119
4616,2018-02-01,10542
4617,2018-02-01,663
4618,2018-02-01,7532
4619,2018-02-01,1016
4620,2018-02-01,1299
4621,2018-02-01,4854
4622,2018-02-01,4068
4623,2018-02-01,11172
4624,2018-02-01,1520
4625,2018-02-01,2665
4626,2018-02-01,2050
4627,2018-02-01,221
4628,2018-02-01,215
4629,2018-02-01,2842
4630,2018-02-01,12705
4631,2018-02-01,1057
4632,2018-02-01,2976
4633,2018-02-01,7422
4634,2018-02-01,3957
4635,2018-02-01,7910
4636,2018-02-01,1554
4637,2018-02-01,1705
4638,2018-02-01,676
4639,2018-02-01,5851
4640,2018-02-01,5121
4641,2018-02-01,630
4642,2018-02-01,6442
4643,2018-02-01,1027
4644,2018-02-01,3121
4645,2018-02-01,7805
4646,2018-02-01,5211
4647,2018-02-01,7584
4648,2018-02-01,4774
4649,2018-02-01,10018
4650,2018-02-01,8527
4651,2018-02-01,10766
4652,2018-02-01,869
4653,2018-02-01,9322
4654,2018-02-01,11114
4655,2018-02-01,1663
4656,2018-02-01,5607
4657,2018-02-01,16531
4658,2018-02-01,1628
4659,2018-02-01,12676
4660,2018-02-01,382
4661,2018-02-01,5910
4662,2018-02-01,5986
4663,2018-02-01,3147
4664,2018-02-01,3164
4665,2018-02-01,7187
4666,2018-02-01,3081
4667,2018-02-01,5158
4668,2018-02-01,481
4669,2018-02-01,9160
4670,2018-02-01,4524
4671,2018-02-01,4338
4672,2018-02-01,216
4673,2018-02-01,6469
4674,2018-02-01,6532
4675,2018-02-01,4751
4676,2018-02-01,4574
4677,2018-02-01,327
4678,2018-02-01,6797
4679,2018-02-01,5307
4680,2018-02-01,10249
4681,2018-02-01,7672
4682,2018-02-01,795
4683,2018-02-01,9011
4684,2018-02-01,1116
4685,2018-02-01,2034
4686,2018-02-01,10798
4687,2018-02-01,11191
4688,2018-02-01,7334
4689,2018-02-01,1914
4690,2018-02-01,2558
4691,2018-02-01,5476
4692,2018-02-01,606
4693,2018-02-01,9747
4694,2018-02-01,5383
4695,2018-02-01,9948
4696,2018-02-01,2633
4697,2018-02-01,3630
4698,2018-02-01,125
4699,2018-02-01,7774
4700,2018-02-01,8244
4701,2018-02-01,254
4702,2018-02-01,6602
4703,2018-02-01,2130
4704,2018-02-01,3705
4705,2018-02-01,625
4706,2018-02-01,173
4707,2018-02-01,10158
4708,2018-02-01,783
4709,2018-02-01,496
4710,2018-02-01,5201
4711,2018-02-01,5976
4712,2018-02-01,2269
4713,2018-02-01,14899
4714,2018-02-01,3163
4715,2018-02-01,2555
4716,2018-02-01,1105
4717,2018-02-01,3274
4718,2018-02-01,18881
4719,2018-02-01,2926
4720,2018-02-01,8713
4721,2018-02-01,4954
4722,2018-02-01,1700
4723,2018-02-01,18110
4724,2018-02-01,1528
4725,2018-02-01,352
4726,2018-02-01,6635
4727,2018-02-01,1161
4728,2018-02-01,3342
4729,2018-02-01,8710
4730,2018-02-01,1838
4731,2018-02-01,4117
4732,2018-02-01,9976
4733,2018-02-01,1078
4734,2018-02-01,7481
4735,2018-02-01,6999
4736,2018-02-01,767
4737,2018-02-01,267
4738,2018-02-01,19679
4739,2018-02-01,9026
4740,2018-02-01,3144
4741,2018-02-01,850
4742,2018-02-01,7023
4743,2018-02-01,1578
4744,2018-02-01,8564
4745,2018-02-01,7433
4746,2018-02-01,554
4747,2018-02-01,3731
4748,2018-02-01,4566
4749,2018-02-01,48
4750,2018-02-01,8396
4751,2018-02-01,991
4752,2018-02-01,7449
4753,2018-02-01,2027
4754,2018-02-01,9261
4755,2018-02-01,1607
4756,2018-02-01,4870
4757,2018-02-01,352
4758,2018-02-01,5816
4759,2018-02-01,3114
4760,2018-02-01,8406
4761,2018-02-01,2136
4762,2018-02-01,6400
4763,2018-02-01,750
4764,2018-02-01,6580
4765,2018-02-01,4707
4766,2018-02-01,8991
4767,2018-02-01,1652
4768,2018-02-01,5516
4769,2018-02-01,7207
4770,2018-02-01,3218
4771,2018-02-01,6531
4772,2018-02-01,118
4773,2018-02-01,1540
4774,2018-02-01,5745
4775,2018-02-01,2509
4776,2018-02-01,3565
4777,2018-02-01,6994
4778,2018-02-01,2582
4779,2018-02-01,126
4780,2018-02-01,357
4781,2018-02-01,6073
4782,2018-02-01,610
4783,2018-02-01,8211
4784,2018-02-01,5508
4785,2018-02-01,7590
4786,2018-02-01,359
4787,2018-02-01,3465
4788,2018-02-01,3734
4789,2018-02-01,1527
4790,2018-02-01,2934
4791,2018-02-01,11328
4792,2018-02-01,929
4793,2018-02-01,1699
4794,2018-02-01,4400
4795,2018-02-01,5781
4796,2018-02-01,1181
4797,2018-02-01,4184
4798,2018-02-01,805
4799,2018-02-01,7995
4800,2018-02-01,1490
4801,2018-02-01,3195
4802,2018-02-01,3250
4803,2018-02-01,3818
4804,2018-02-01,12050
4805,2018-02-01,3285
4806,2018-02-01,8321
4807,2018-02-01,333
4808,2018-02-01,1314
4809,2018-02-01,848
4810,2018-02-01,17941
4811,2018-02-01,4908
4812,2018-02-01,11015
4813,2018-02-01,5708
4814,2018-02-01,6956
4815,2018-02-01,8375
4816,2018-02-01,896
4817,2018-02-01,678
4818,2018-02-01,1464
4819,2018-02-01,3368
4820,2018-02-01,245
4821,2018-02-01,5151
4822,2018-02-01,10670
4823,2018-02-01,1819
4824,2018-02-01,6830
4825,2018-02-01,2292
4826,2018-02-01,6656
4827,2018-02-01,3180
4828,2018-02-01,3506
4829,2018-02-01,92
4830,2018-02-01,2164
4831,2018-02-01,10195
4832,2018-02-01,1569
4833,2018-02-01,326
4834,2018-02-01,668
4835,2018-02-01,7371
4836,2018-02-01,186
4837,2018-02-01,3438
4838,2018-02-01,4667
4839,2018-02-01,1416
4840,2018-02-01,7928
4841,2018-02-01,668
4842,2018-02-01,1692
4843,2018-02-01,745
4844,2018-02-01,8154
4845,2018-02-01,1343
4846,2018-02-01,937
4847,2018-02-01,5140
4848,2018-02-01,8638
4849,2018-02-01,7595
4850,2018-02-01,817
4851,2018-02-01,5241
4852,2018-02-01,252
4853,2018-02-01,5485
4854,2018-02-01,901
4855,2018-02-01,3499
4856,2018-02-01,352
4857,2018-02-01,1352
4858,2018-02-01,6065
4859,2018-02-01,1107
4860,2018-02-01,3923
4861,2018-02-01,592
4862,2018-02-01,4372
4863,2018-02-01,7197
4864,2018-02-01,722
4865,2018-02-01,7993
4866,2018-02-01,5150
4867,2018-02-01,174
4868,2018-02-01,5633
4869,2018-02-01,1130
4870,2018-02-01,181
4871,2018-02-01,5338
4872,2018-02-01,2324
4873,2018-02-01,7394
4874,2018-02-01,1385
4875,2018-02-01,1737
4876,2018-02-01,8685
4877,2018-02-01,1698
4878,2018-02-01,377
4879,2018-02-01,10131
4880,2018-02-01,3364
4881,2018-02-01,1772
4882,2018-02-01,3340
4883,2018-02-01,1353
4884,2018-02-01,3933
4885,2018-01-01,21317
4886,2018-01-01,813
4887,2018-01-01,3040
4888,2018-01-01,27281
4889,2018-01-01,770
4890,2018-01-01,15910
4891,2018-01-01,4574
4892,2018-01-01,1891
4893,2018-01-01,4217
4894,2018-01-01,18819
4895,2018-01-01,17990
4896,2018-01-01,9162
4897,2018-01-01,6987
4898,2018-01-01,10987
4899,2018-01-01,1137
4900,2018-01-01,12541
4901,2018-01-01,499
4902,2018-01-01,1126
4903,2018-01-01,12739
4904,2018-01-01,1428
4905,2018-01-01,3159
4906,2018-01-01,4107
4907,2018-01-01,10679
4908,2018-01-01,4671
4909,2018-01-01,9999
4910,2018-01-01,3869
4911,2018-01-01,10823
4912,2018-01-01,16668
4913,2018-01-01,1769
4914,2018-01-01,5146
4915,2018-01-01,9047
4916,2018-01-01,1075
4917,2018-01-01,13162
4918,2018-01-01,12660
4919,2018-01-01,12208
4920,2018-01-01,17641
4921,2018-01-01,7580
4922,2018-01-01,5861
4923,2018-01-01,15685
4924,2018-01-01,789
4925,2018-01-01,19763
4926,2018-01-01,3469
4927,2018-01-01,1979
4928,2018-01-01,12982
4929,2018-01-01,1296
4930,2018-01-01,2648
4931,2018-01-01,5617
4932,2018-01-01,8306
4933,2018-01-01,3312
4934,2018-01-01,3834
4935,2018-01-01,3614
4936,2018-01-01,11589
4937,2018-01-01,10002
4938,2018-01-01,2533
4939,2018-01-01,8899
4940,2018-01-01,5954
4941,2018-01-01,3055
4942,2018-01-01,12093
4943,2018-01-01,6162
4944,2018-01-01,169
4945,2018-01-01,3557
4946,2018-01-01,4903
4947,2018-01-01,5765
4948,2018-01-01,4070
4949,2018-01-01,9522
4950,2018-01-01,3125
4951,2018-01-01,6927
4952,2018-01-01,2292
4953,2018-01-01,7552
4954,2018-01-01,4949
4955,2018-01-01,6705
4956,2018-01-01,10753
4957,2018-01-01,4882
4958,2018-01-01,5175
4959,2018-01-01,1996
4960,2018-01-01,8831
4961,2018-01-01,4299
4962,2018-01-01,2811
4963,2018-01-01,527
4964,2018-01-01,6717
4965,2018-01-01,1660
4966,2018-01-01,19375
4967,2018-01-01,3077
4968,2018-01-01,855
4969,2018-01-01,6749
4970,2018-01-01,853
4971,2018-01-01,5642
4972,2018-01-01,470
4973,2018-01-01,7362
4974,2018-01-01,255
4975,2018-01-01,12171
4976,2018-01-01,3980
4977,2018-01-01,8798
4978,2018-01-01,4118
4979,2018-01-01,236
4980,2018-01-01,548
4981,2018-01-01,587
4982,2018-01-01,7867
4983,2018-01-01,423
4984,2018-01-01,6977
4985,2018-01-01,4962
4986,2018-01-01,8002
4987,2018-01-01,2267
4988,2018-01-01,11584
4989,2018-01-01,733
4990,2018-01-01,8145
4991,2018-01-01,1023
4992,2018-01-01,1484
4993,2018-01-01,5851
4994,2018-01-01,4283
4995,2018-01-01,11874
4996,2018-01-01,1655
4997,2018-01-01,2895
4998,2018-01-01,2365
4999,2018-01-01,318
5000,2018-01-01,269
5001,2018-01-01,2630
5002,2018-01-01,14708
5003,2018-01-01,953
5004,2018-01-01,2845
5005,2018-01-01,8315
5006,2018-01-01,4428
5007,2018-01-01,8580
5008,2018-01-01,1758
5009,2018-01-01,1849
5010,2018-01-01,730
5011,2018-01-01,6470
5012,2018-01-01,5458
5013,2018-01-01,638
5014,2018-01-01,7213
5015,2018-01-01,1143
5016,2018-01-01,3508
5017,2018-01-01,8741
5018,2018-01-01,6055
5019,2018-01-01,8422
5020,2018-01-01,5327
5021,2018-01-01,11186
5022,2018-01-01,9830
5023,2018-01-01,11866
5024,2018-01-01,983
5025,2018-01-01,10083
5026,2018-01-01,11813
5027,2018-01-01,1892
5028,2018-01-01,6130
5029,2018-01-01,18173
5030,2018-01-01,1735
5031,2018-01-01,13346
5032,2018-01-01,443
5033,2018-01-01,6846
5034,2018-01-01,6610
5035,2018-01-01,3639
5036,2018-01-01,3723
5037,2018-01-01,7887
5038,2018-01-01,3585
5039,2018-01-01,5468
5040,2018-01-01,564
5041,2018-01-01,10218
5042,2018-01-01,4886
5043,2018-01-01,4532
5044,2018-01-01,7457
5045,2018-01-01,6869
5046,2018-01-01,5420
5047,2018-01-01,5060
5048,2018-01-01,290
5049,2018-01-01,7275
5050,2018-01-01,5434
5051,2018-01-01,11100
5052,2018-01-01,8506
5053,2018-01-01,871
5054,2018-01-01,9962
5055,2018-01-01,1316
5056,2018-01-01,2073
5057,2018-01-01,12238
5058,2018-01-01,11735
5059,2018-01-01,8106
5060,2018-01-01,2058
5061,2018-01-01,3063
5062,2018-01-01,5644
5063,2018-01-01,647
5064,2018-01-01,10759
5065,2018-01-01,6276
5066,2018-01-01,10919
5067,2018-01-01,2762
5068,2018-01-01,3818
5069,2018-01-01,18
5070,2018-01-01,8389
5071,2018-01-01,9184
5072,2018-01-01,278
5073,2018-01-01,7269
5074,2018-01-01,2462
5075,2018-01-01,4025
5076,2018-01-01,692
5077,2018-01-01,194
5078,2018-01-01,10867
5079,2018-01-01,846
5080,2018-01-01,490
5081,2018-01-01,5530
5082,2018-01-01,6507
5083,2018-01-01,2395
5084,2018-01-01,16080
5085,2018-01-01,3378
5086,2018-01-01,2596
5087,2018-01-01,1131
5088,2018-01-01,3726
5089,2018-01-01,20940
5090,2018-01-01,3363
5091,2018-01-01,9455
5092,2018-01-01,5272
5093,2018-01-01,1866
5094,2018-01-01,19760
5095,2018-01-01,7399
5096,2018-01-01,1257
5097,2018-01-01,3881
5098,2018-01-01,10327
5099,2018-01-01,1988
5100,2018-01-01,4655
5101,2018-01-01,11366
5102,2018-01-01,1102
5103,2018-01-01,8124
5104,2018-01-01,7522
5105,2018-01-01,846
5106,2018-01-01,22238
5107,2018-01-01,10429
5108,2018-01-01,3687
5109,2018-01-01,851
5110,2018-01-01,7750
5111,2018-01-01,3623
5112,2018-01-01,9902
5113,2018-01-01,8048
5114,2018-01-01,598
5115,2018-01-01,3839
5116,2018-01-01,4354
5117,2018-01-01,179
5118,2018-01-01,8970
5119,2018-01-01,1094
5120,2018-01-01,7709
5121,2018-01-01,1872
5122,2018-01-01,10214
5123,2018-01-01,1806
5124,2018-01-01,5312
5125,2018-01-01,482
5126,2018-01-01,6117
5127,2018-01-01,3797
5128,2018-01-01,9281
5129,2018-01-01,2352
5130,2018-01-01,7358
5131,2018-01-01,585
5132,2018-01-01,7150
5133,2018-01-01,5362
5134,2018-01-01,9471
5135,2018-01-01,1891
5136,2018-01-01,5626
5137,2018-01-01,7868
5138,2018-01-01,3769
5139,2018-01-01,7030
5140,2018-01-01,98
5141,2018-01-01,1536
5142,2018-01-01,6289
5143,2018-01-01,2958
5144,2018-01-01,4043
5145,2018-01-01,7718
5146,2018-01-01,2728
5147,2018-01-01,197
5148,2018-01-01,357
5149,2018-01-01,6332
5150,2018-01-01,615
5151,2018-01-01,8731
5152,2018-01-01,5981
5153,2018-01-01,8162
5154,2018-01-01,365
5155,2018-01-01,3848
5156,2018-01-01,4211
5157,2018-01-01,1663
5158,2018-01-01,3326
5159,2018-01-01,12166
5160,2018-01-01,1057
5161,2018-01-01,1805
5162,2018-01-01,4710
5163,2018-01-01,6130
5164,2018-01-01,1283
5165,2018-01-01,4479
5166,2018-01-01,818
5167,2018-01-01,8982
5168,2018-01-01,1700
5169,2018-01-01,3628
5170,2018-01-01,3559
5171,2018-01-01,4269
5172,2018-01-01,13196
5173,2018-01-01,3366
5174,2018-01-01,9148
5175,2018-01-01,306
5176,2018-01-01,1489
5177,2018-01-01,899
5178,2018-01-01,20059
5179,2018-01-01,5317
5180,2018-01-01,11699
5181,2018-01-01,6079
5182,2018-01-01,7612
5183,2018-01-01,8821
5184,2018-01-01,922
5185,2018-01-01,557
5186,2018-01-01,2036
5187,2018-01-01,3581
5188,2018-01-01,825
5189,2018-01-01,5860
5190,2018-01-01,12011
5191,2018-01-01,1991
5192,2018-01-01,7531
5193,2018-01-01,2719
5194,2018-01-01,7008
5195,2018-01-01,3453
5196,2018-01-01,3629
5197,2018-01-01,103
5198,2018-01-01,2469
5199,2018-01-01,10627
5200,2018-01-01,1645
5201,2018-01-01,308
5202,2018-01-01,583
5203,2018-01-01,7952
5204,2018-01-01,215
5205,2018-01-01,3570
5206,2018-01-01,5024
5207,2018-01-01,1418
5208,2018-01-01,8691
5209,2018-01-01,702
5210,2018-01-01,1726
5211,2018-01-01,797
5212,2018-01-01,8826
5213,2018-01-01,1356
5214,2018-01-01,1010
5215,2018-01-01,5773
5216,2018-01-01,9095
5217,2018-01-01,8020
5218,2018-01-01,819
5219,2018-01-01,5613
5220,2018-01-01,5737
5221,2018-01-01,978
5222,2018-01-01,3666
5223,2018-01-01,320
5224,2018-01-01,1491
5225,2018-01-01,6028
5226,2018-01-01,1193
5227,2018-01-01,4339
5228,2018-01-01,548
5229,2018-01-01,4922
5230,2018-01-01,7908
5231,2018-01-01,769
5232,2018-01-01,8772
5233,2018-01-01,5637
5234,2018-01-01,178
5235,2018-01-01,6003
5236,2018-01-01,1285
5237,2018-01-01,214
5238,2018-01-01,5920
5239,2018-01-01,2418
5240,2018-01-01,8273
5241,2018-01-01,1554
5242,2018-01-01,1906
5243,2018-01-01,9289
5244,2018-01-01,1808
5245,2018-01-01,355
5246,2018-01-01,10653
5247,2018-01-01,3670
5248,2018-01-01,1936
5249,2018-01-01,3751
5250,2018-01-01,1368
5251,2018-01-01,4163
5252,2017-12-01,21384
5253,2017-12-01,595
5254,2017-12-01,3212
5255,2017-12-01,26833
5256,2017-12-01,639
5257,2017-12-01,14778
5258,2017-12-01,4513
5259,2017-12-01,17477
5260,2017-12-01,17695
5261,2017-12-01,8827
5262,2017-12-01,6714
5263,2017-12-01,10140
5264,2017-12-01,1404
5265,2017-12-01,12519
5266,2017-12-01,371
5267,2017-12-01,1616
5268,2017-12-01,12351
5269,2017-12-01,1088
5270,2017-12-01,2674
5271,2017-12-01,3700
5272,2017-12-01,10236
5273,2017-12-01,4930
5274,2017-12-01,9940
5275,2017-12-01,3282
5276,2017-12-01,10460
5277,2017-12-01,17524
5278,2017-12-01,1463
5279,2017-12-01,5579
5280,2017-12-01,9076
5281,2017-12-01,880
5282,2017-12-01,13202
5283,2017-12-01,11777
5284,2017-12-01,11883
5285,2017-12-01,17803
5286,2017-12-01,6571
5287,2017-12-01,4789
5288,2017-12-01,15188
5289,2017-12-01,770
5290,2017-12-01,19199
5291,2017-12-01,3227
5292,2017-12-01,1816
5293,2017-12-01,12796
5294,2017-12-01,1287
5295,2017-12-01,2500
5296,2017-12-01,5828
5297,2017-12-01,7944
5298,2017-12-01,3171
5299,2017-12-01,3490
5300,2017-12-01,11130
5301,2017-12-01,9603
5302,2017-12-01,2390
5303,2017-12-01,8583
5304,2017-12-01,5299
5305,2017-12-01,3010
5306,2017-12-01,12032
5307,2017-12-01,6269
5308,2017-12-01,119
5309,2017-12-01,2976
5310,2017-12-01,5088
5311,2017-12-01,5568
5312,2017-12-01,3922
5313,2017-12-01,9740
5314,2017-12-01,3008
5315,2017-12-01,7117
5316,2017-12-01,2256
5317,2017-12-01,7836
5318,2017-12-01,4833
5319,2017-12-01,6540
5320,2017-12-01,11184
5321,2017-12-01,4966
5322,2017-12-01,5346
